"ID","_id","text","count","str_id"
"[32853,20483724]",700857872108929025,"RT auge do zika virus e essas meninas continua fazendo filho",2179,"700857872108929025"
"[32853,20483725]",997489886025453568,"A Clara Lima e a melhor Rapper que ouvi nos ultimos tempos... Tipo, nao a melhor ""mina rapper"" a melhor Rapper, melhor que qualquer ""o"" ou ""a"". Acho ela zika pra caralho!",2180,"997489886025453568"
"[32853,20483726]",989692827666993153,"RT @Info5Chile: #IsladePascua Se Decreto  ALERTA Sanitaria Por Brote de Dengue. https://t.co/naodToK5zc",2181,"989692827666993153"
"[32853,20483727]",854276196380626944,"Kinniya Dengue Maranam 14 : Dengue Kaaichchal Kinniyavai Searntha A.H.Nayeem (44yrs) Enum Police Officer Maranam. Dengue Varum Mun Kappoam..",2182,"854276196380626944"
"[32853,20483728]",987715070103818240,"Esse negocio de dengue e horrivel.",2183,"987715070103818240"
"[32853,20483729]",838946215505047552,"Tenho alergia a picada de mosquito  aqui toda impolada..tomara que nao seja um zika",2184,"838946215505047552"
"[32853,20483730]",700739589451833344,"Turismo participa de mobilizacao nacional nas escolas contra o Aedes https://t.co/wP6AHm0Ip9",2185,"700739589451833344"
"[32853,20483731]",856992515366551552,"ALGUEM TIRA ESSA ZIKA DO MEU GARETH ALGUEM TIRA ESSA ZIKA DO MEU GARETH ALGUEM TIRA ESSA ZIKA DO MEU GARETH ALGUEM TIRA ESSA ZIKA DO MEU GAR",2186,"856992515366551552"
"[32853,20483732]",707527166246965248,"Ginecologista em Sete Lagoas, Gestantes e Adolescentes aconselhamentos sobre o virus ZICA - 3773-3299 - Fale c/ Ginecologista GI000018",2187,"707527166246965248"
"[32853,20483733]",855023334169464832,"Paraiba registra reducao nos casos de dengue, zika e chikungunya https://t.co/GMUhWDdHAe",2188,"855023334169464832"
"[32853,20483734]",842815694286667777,"Casos de chikungunya disparam em Minas Gerais; uma morte e investigada https://t.co/i2YQpKlhdz",2189,"842815694286667777"
"[32853,20483735]",856519689735897088,"Semana passada eu tava mal, achei que era gripe, achei que era dengue, achei que era gastrite, achei que nao era nada +",2190,"856519689735897088"
"[32853,20483736]",994982209336561664,"A bocalidade do Bolsonaro  e engracada! Esse homem e doente e o desrespeito dele a vida e as pessoas ultrapassa opinioes politicas.  Votar no Bolsonaro achando q vai combater Lula, comunismo,corrupcao, e o mesmo q disparar bomba atomica pra proteger o Brasil da epidemia d dengue https://t.co/uPKDe8iuiJ",2191,"994982209336561664"
"[32853,20483737]",702273794375745536,"#honeymoon #package Exclusive: U.S. airfares to Puerto Rico slide; debt crisis, Zika we... https://t.co/DC7cJLT4bM https://t.co/BIQALU44zq",2192,"702273794375745536"
"[32853,20483738]",699552666540576768,"MP abre inquerito sobre resultados de Aedes transgenico em Piracicaba: Entidade pediu investigacao antes de li... https://t.co/gF7qsRaHby",2193,"699552666540576768"
"[32853,20483739]",706790056913022978,"Siga @CanaisTvOnline Transgenicos reduzem infeccao por Aedes em 90% no norte da BA https://t.co/zLI7LPUJcT tv online #tvonline",2194,"706790056913022978"
"[32853,20483740]",699724969475907584,"Fungos da Amazonia podem ajudar a eliminar larvas do mosquito transmissor da #dengue #zika https://t.co/fzs89yj7gZ https://t.co/OKyGKKw3pW",2195,"699724969475907584"
"[32853,20483741]",700824977747091460,"RT @CNJ_oficial: Dengue, zika e chikungunya: saiba como combater o mosquito e mais: https://t.co/Z6rzCohUDC https://t.co/dMo8NjPtGa",2196,"700824977747091460"
"[32853,20483742]",848150546498433024,"O crime e igual o rap, com uma diferenca so O mais zika e o que tem palavra e nao o que vem de po",2197,"848150546498433024"
"[32853,20483743]",714901620174229506,"RT @portalR7: Suspeitas de chikungunya ja superam todo o ano passado  https://t.co/DnAAsWwRIu",2198,"714901620174229506"
"[32853,20483744]",854824777705373696,"Florida Releases Killer Mosquitoes To Fight Zika https://t.co/ZVDH25lB33 https://t.co/IPboXvgaDl",2199,"854824777705373696"
"[32853,20483745]",845464658408587264,"Vacine-se contra a dengue. A dengue pode mata! Juntos na luta  https://t.co/OGN1cL1KF9",2200,"845464658408587264"
"[32853,20483746]",840714792985858051,"@sportrecife queria dizer que: acabo a zika nene @tuillamys",2201,"840714792985858051"
"[32853,20483747]",849070184581222400,"esse e mais zika, caso ngm curta apago e sigo minha vida https://t.co/UM56s35brB",2202,"849070184581222400"
"[32853,20483748]",992400074956263426,"Salud Publica confirma 13 casos de Chikungunya y aumento de casos de dengue https://t.co/pwjwqHNBk2",2203,"992400074956263426"
"[32853,20483749]",700913285831516160,"""O teste da NAT ja e usado para identificar a contaminacao de bolsas de sangue por hepatites C e B, alem do HIV https://t.co/GMYMB4ckQ9",2204,"700913285831516160"
"[32853,20483750]",706328721570066432,"RT @negruesco: adivinha qm ta numa baladinha bebendo todas curtindo a vida ficando totalmente fora de si pegando zika virus atraves da sali",2205,"706328721570066432"
"[32853,20483751]",707008243172843520,"Quem matou gifson foi o aedes",2206,"707008243172843520"
"[32853,20483752]",989611130237739008,"Pesquisa indica que virus Zika cura tumor avancado no sistema nervoso https://t.co/GkyCPZP5bu via @Primeira Hora",2207,"989611130237739008"
"[32853,20483753]",995795566532718593,"@katiauzeraaa @anajfrnds Mano ksksks, amei a criatividade. Primo zika ne",2208,"995795566532718593"
"[32853,20483754]",989081602876694528,"O combate a Dengue nao pode parar   Embora ja estejamos chegando no periodo de estiagem e importante que haja o trabalho de combate a Dengue durante todo ano, porque caso haja descuido, uma simples chuva ja da condicao para... https://t.co/qOuznR1bM5",2209,"989081602876694528"
"[32853,20483755]",704445340959768577,"RT @williams_millan: Ministra de Agricultura urbana en plena epidemia de zika chicungunya dengue nos invita a sembrar en cauchos, esta gent",2210,"704445340959768577"
"[32853,20483756]",709707288005713921,"RT @hellinaldo5: USP testa saliva do Aedes aegypti para tratar inflamacoes intestinais https://t.co/WwP4A2CG4b",2211,"709707288005713921"
"[32853,20483757]",987727728668499969,"Escanteio para o adversario (sai Zika)",2212,"987727728668499969"
"[32853,20483758]",708671782543302660,"RT @governogoias: Durante a semana, o governador se reuniu com secretarios de governo para que eles apresentassem os avancos no combate ao ",2213,"708671782543302660"
"[32853,20483759]",988859220589150210,"@rayaramenezesf Amem que e o Paulete e Zika, me chama no wpp que eu te falo",2214,"988859220589150210"
"[32853,20483760]",854141370377875460,"RT @iagontc: @GabrielaJager Seloco tiooooo ahahahhahahaha ce eh zika demais num da",2215,"854141370377875460"
"[32853,20483761]",846108731440025600,"RT @btsxsex: Doente JK: Amr faz carinho em mim, eu to doente VC: O medico disse que vc ta com dengue JK:VOU MORRER? VC:dengoso https://t",2216,"846108731440025600"
"[32853,20483762]",988741751857909761,"RT @DanielSFurlan: 'Mas a dengue de Londrina e mais forte"". Melhor comentario bairrista do fim de semana.",2217,"988741751857909761"
"[32853,20483763]",706352881864146944,"Prefeitura facilita entrada em imoveis com foco de dengue. https://t.co/jyMgN1fJt7",2218,"706352881864146944"
"[32853,20483764]",702851994831167490,"RT @NildaMarin1: Con zonas asi,  como no morirnos de dengue. 9na y Oleary @TrocheCarlos @EssapSA  https://t.co/cSbMx4KISj",2219,"702851994831167490"
"[32853,20483765]",839257429451935745,"@joaomarcelostz @gibatista25 KKKKKK sdd meu brooo, qq ce ta ruman?, falando em zika ne kkkkkk",2220,"839257429451935745"
"[32853,20483766]",986727179525459970,"#bbnaveia Joao , ate com dengue assisto o programa ! Mande um alo pra galera da Itabira , Duque de Caxias ! Todos estamos ligados , abraco !!!",2221,"986727179525459970"
"[32853,20483767]",985905731718217728,"@brunogrubertt Deveria ser Nesta Faixa voce Pega: Dengue e os demais derivados. ",2222,"985905731718217728"
"[32853,20483768]",986727345875816449,"vida academica indo por agua abaixo, vida amorosa cada vez mais iludida, vida social mais parada que agua da dengue, tudo uma maravilha",2223,"986727345875816449"
"[32853,20483769]",842455753445236736,"@mudblood_ se distrai fazendo um bolo e convidando teu vizinho mais zika da quebrada pra comer, no caso euzinho",2224,"842455753445236736"
"[32853,20483770]",998316360118697985,"@danipolis E o povo aproveitando a entressafra da Zika ",2225,"998316360118697985"
"[32853,20483771]",856303725480116225,"SAAAAAAAI ZIKA DESGRACADA E CAMPEAO CARALHO @SKGaming",2226,"856303725480116225"
"[32853,20483772]",991331344155332609,"@matvisuals Caralhoooo  parabens matttt, voce e zika! Muito sucesso ",2227,"991331344155332609"
"[32853,20483773]",997896255257960448,"@pikotinho To com dengue kkk",2228,"997896255257960448"
"[32853,20483774]",857351490460983296,"Sabado e dia de mutirao contra o aedes aegypti nos bairros Capitolio e Bom Jesus https://t.co/hF4UfY96U7 https://t.co/8PCPCbKaPD",2229,"857351490460983296"
"[32853,20483775]",718116726265741314,"Influenza queda atras, reforzaran lucha contra dengue https://t.co/g3ZihBUHNE",2230,"718116726265741314"
"[32853,20483776]",854841199550750720,"a Amanda disse que a professora tava parecendo um mosquitinho da dengue e ela tava dando aula na minha frenteeee queria mt rirrrr",2231,"854841199550750720"
"[32853,20483777]",708337738076987393,"Possivel foco de dengue em praia preocupa moradores de Guaruja, SP: Problema permanece ha mais de dois anos na... https://t.co/G8OUQCXfqu",2232,"708337738076987393"
"[32853,20483778]",994959263700316160,"Amanha e dia de tirar a zika se Deus quiser",2233,"994959263700316160"
"[32853,20483779]",984859745852055553,"@pokosaopaulino Sempre irmao kkkkk tira aquela zika do Petros kk",2234,"984859745852055553"
"[32853,20483780]",716038796450484224,"Homoeotimes Karachi Zika Coming: Some of U.S. Lacks Mosquito Control: Mosquitoes carrying ... https://t.co/UjlRV0jjAb Homoeotimes Karachi",2235,"716038796450484224"
"[32853,20483781]",983352027030974464,"E ai, igor. Como ta as namoradinhas  Meu filho, eu nao to pegando nem doenca, chikungunya, Aedes aegypt, febre amarela.",2236,"983352027030974464"
"[32853,20483782]",982249089575239680,"to com dor no corpo todo sera se to com dengue?",2237,"982249089575239680"
"[32853,20483783]",853784025206599681,"@seaskylo quem ganha o jogo de agora: houston  ou okc? vamos ver o nivel da zika",2238,"853784025206599681"
"[32853,20483784]",714256446247010304,"Daqui a pouco vao descobrir que a H1N1 tambem e transmitida pelo aedes aegypti -a loka #Fantastico",2239,"714256446247010304"
"[32853,20483785]",990764958282600450,"Eis um tipo de noticia que deveria aparecer mais vezes.  https://t.co/6lOk33KbvQ",2240,"990764958282600450"
"[32853,20483786]",994793587446558721,"Emicida zika negros falando tudo temos q ter espaco em todos lugares   assistindo Conversa com Bial",2241,"994793587446558721"
"[32853,20483787]",717019457923780608,"Acho que eu estou com dengue ",2242,"717019457923780608"
"[32853,20483788]",986976310454112258,"RT @eduorcos: sao elas o escorpiao, mosquito da dengue, ratazana, piolho e o morador de aguas claras https://t.co/WoAhMuFtjw",2243,"986976310454112258"
"[32853,20483789]",840653442779623428,"RT @FernandoGuida: Quanto ao vitiligo, eu vi. E foram os cubanos q nos ajudaram mt a debelar o q seria a primeira epidemia de dengue, ",2244,"840653442779623428"
"[32853,20483790]",706560734038204416,"Em Foz do Iguacu quem nao pega dengue e rei",2245,"706560734038204416"
"[32853,20483791]",982284540310949888,"Ai a pessoa pega dengue oq e amanha tem apresentacao",2246,"982284540310949888"
"[32853,20483792]",848591035299188736,"@Jefinhu5 Mo zika hein!! Vamo nao, vou ficar em casa hj kkkkkkkk",2247,"848591035299188736"
"[32853,20483793]",715246947301507072,"RT @mander_aldana: @lariita2001 No te pico el dengue??? ",2248,"715246947301507072"
"[32853,20483794]",849454723308695552,"10% das mulheres infectadas por zika nos EUA tiveram filho com malformacao https://t.co/eSeYnJmWxn",2249,"849454723308695552"
"[32853,20483795]",713541372058411008,"melhor pessoa https://t.co/jHo62kQgzC",2250,"713541372058411008"
"[32853,20483796]",844994078798336000,"Estudo: contagio de dengue ocorre a ate 200 metros de casa https://t.co/b5tOt0U7kA",2251,"844994078798336000"
"[32853,20483797]",710977326981521408,"RT @Nathanfox20: O zika virus e cia ja foram erradicados do Brasil! Jornal nacional so fala de Lula e Dilma #JN",2252,"710977326981521408"
"[32853,20483798]",846396837271683072,"So nao vou brigar mais com ela, por que ela ta com suspeita de dengue :(",2253,"846396837271683072"
"[32853,20483799]",715297959240470536,"imagina eu dando-lhe um tapa na testa afim de salvar-te de um vil mosquito Aedes &amp; voce urrando de dor pois exagerei na forca do tapa",2254,"715297959240470536"
"[32853,20483800]",853596439032860673,"Risco de contrair febre amarela pode ser menor para quem ja teve dengue - https://t.co/iJmG5VufU6",2255,"853596439032860673"
"[32853,20483801]",705036729510699008,"Cuba confirma su primer caso de Zika https://t.co/MBg9dntBHp",2256,"705036729510699008"
"[32853,20483802]",853669664584585216,"RT @cleuberdacunha: Risco de contrair febre amarela pode ser menor para quem ja teve dengue https://t.co/Pit5JsQNTr  PhotoshopTofs/CC http",2257,"853669664584585216"
"[32853,20483803]",854509275527434241,"Minha DM ta criando dengue ",2258,"854509275527434241"
"[32853,20483804]",990082215970263040,"Minhas redes sociais tao mais parada q agua parada com mosquito da dengue,nao tem uma mensagem,q isso,vamo me mandar mensagem galera,pelo menos um boa noite",2259,"990082215970263040"
"[32853,20483805]",994745068807434241,"Nossa, tem alguem criando Aedes aegypti aqui no meu bairro, porque nao e possivel..",2260,"994745068807434241"
"[32853,20483806]",852369513391763456,"El dengue sigue afectando a miles de venezolanos https://t.co/6AxLATDgDM https://t.co/LazxrKyd5G",2261,"852369513391763456"
"[32853,20483807]",700713795786842112,"As criancas nao devem ter entendido nada rsrsrs. https://t.co/2XvvuKJ7yA",2262,"700713795786842112"
"[32853,20483808]",717939747503607808,"So posso sair de casa quando minha irma se recuperar da dengue.",2263,"717939747503607808"
"[32853,20483809]",700278740845248512,"Minha mae me obriga a passar repelente todos os dias antes de dormir por causa do zika virus",2264,"700278740845248512"
"[32853,20483810]",981573122657841154,"Casos notificados de dengue caem 45,6% no Piaui https://t.co/TtP2AsNxLi via @saudepi",2265,"981573122657841154"
"[32853,20483811]",702325976714375168,"RT @marysduda: Damassa e fumaca, e uma raca, e uma praga, e o enxame, e a zika porra",2266,"702325976714375168"
"[32853,20483812]",703180628997439488,"UFRN promove acao de combate ao mosquito Aedes aegypti: Programacao comeca as 8h deste sabado (27) no ginasio ... https://t.co/ZcH5p2gEMx",2267,"703180628997439488"
"[32853,20483813]",992801570201980928,"Agora pronto https://t.co/WKvteLFyin",2268,"992801570201980928"
"[32853,20483814]",706209024736432129,"RT @Nominuto: Colombia tem primeiros casos de malformacoes em bebes relacionadas ao Zika https://t.co/vpYsSjDJJh",2269,"706209024736432129"
"[32853,20483815]",857646449688846336,"Indice de infestacao do mosquito da dengue aumenta em Londrina https://t.co/I6HktySL58",2270,"857646449688846336"
"[32853,20483816]",995362001022062593,"Falei pro ces que o Gabe gravou um audio pro o grupo do alemao meu e do rocha no whats KKKKKKKKKK cara e Zika ou nem",2271,"995362001022062593"
"[32853,20483817]",702875580912541698,"Mulheres com zika podem amamentar, afirma OMS https://t.co/HAVufht603 #AFP via @swissinfo_pt #zika #OMS https://t.co/B0UnjD6KMV",2272,"702875580912541698"
"[32853,20483818]",846455583012196353,"Florida officials: Aggressive efforts to stop Zika continue https://t.co/xlVQDwGONF",2273,"846455583012196353"
"[32853,20483819]",699288730448830464,"RT @g1pop: Zika Virus evolui e pode ser transmitido atraves dos videos de Kefera Buchmann https://t.co/Owhvs3pu9G https://t.co/1E3esIH9py",2274,"699288730448830464"
"[32853,20483820]",705862052066291712,"RT @JornalOGlobo: Google doara US$ 1 milhao para Unicef criar plataforma sobre avanco do zika. https://t.co/81mZgkqkFl https://t.co/l9j0QJE",2275,"705862052066291712"
"[32853,20483821]",845084558928351232,"RT @hamenteslivres: Camaradas, essa musica e de um companheiro!  Vamos dar um rt  p/ divulgar seu trabalho tao bem feito https://t.co/yoF",2276,"845084558928351232"
"[32853,20483822]",1000140596760150016,"Vacinacao contra a dengue foi prorrogada emSTI https://t.co/kbBBUd96fS https://t.co/70caHDXLQX",2277,"1000140596760150016"
"[32853,20483823]",700872084084408321,"Ginecologista em Sete Lagoas, Gestantes e Adolescentes aconselhamentos sobre o virus ZICA - 3773-3299 - Fale c/ Ginecologista GI000354",2278,"700872084084408321"
"[32853,20483824]",998590524629114881,"@pablokossa @InterativaFM Dps nao sabem pq os casos de dengue e HIV so aumentaram nos ultimos anos #pauta https://t.co/w9zFoajPyB",2279,"998590524629114881"
"[32853,20483825]",846782647896559616,"PORTAL BUENO  : Mutirao de combate a dengue e realizado no Corredo... https://t.co/EJ1jTmichE",2280,"846782647896559616"
"[32853,20483826]",703253340554141696,"RT @ebcnarede: Estudo confirma relacao do Zika com caso de hidranencefalia na BA. https://t.co/IdfzR9p3k7 https://t.co/rQFv6K8s93",2281,"703253340554141696"
"[32853,20483827]",718142217693503488,"Dia D: MP-AP participa de mobilizacao para combater o mosquito Aedes Aegypti: Ocorreu nesta quinta-feira (7), ... https://t.co/OKtwtZ5bxn",2282,"718142217693503488"
"[32853,20483828]",700024256759988236,"RT @oSProfanos: Disseram que o Zika Virus pode ser transmitido pelo beijo. Mas quem em sa consciencia vai beijar um mosquito?",2283,"700024256759988236"
"[32853,20483829]",716643769806954496,"RT @SPIPanama: ""Sin Criaderos No Hay Dengue"" Tanara, Chepo #DiaContraElAedesAegypti  @MINSA_Panama https://t.co/cF9gsFxnXa",2284,"716643769806954496"
"[32853,20483830]",713477590527283202,"Autoridade de saude dos EUA recomenda que casais expostos ao Zika esperem para engravidar: Segundo diretrizes,... https://t.co/VfrgQHfNOZ",2285,"713477590527283202"
"[32853,20483831]",854080033681494021,"RT @tec_EXAME: Zika pode ser transmitida por mosquito primo do Aedes aegypti: https://t.co/Y8yeCPfrWr https://t.co/GPf1hxokBm",2286,"854080033681494021"
"[32853,20483832]",984415566759972864,"Salud Publica registra siete muertes por dengue -  https://t.co/TiRk8u2unD https://t.co/OL1g0kLTy3",2287,"984415566759972864"
"[32853,20483833]",849381068591464450,"Nao quero crer que essa Chikungunya ta me pegando tambem, que dor e essa?!  se sentindo doente",2288,"849381068591464450"
"[32853,20483834]",702288780468875265,"nao QueremosPolloNoPointClub https://t.co/H8h7YHuuhR",2289,"702288780468875265"
"[32853,20483835]",981686866511527936,"Ain tenho 15 anos bebo muito, ain uso mt droga kk amo maconha kk legaliza, ain transo mt kk masoquista kk ainnnn amo aquele que canta joselina flores ain trap e vida guti dengue ain rave ainn https://t.co/m4KvsA6Jz3",2290,"981686866511527936"
"[32853,20483836]",983510735560069121,"@g1 Isso ai parece mapa de casos de dengue",2291,"983510735560069121"
"[32853,20483837]",852224903864623109,"desgraca deu zika com meu cartao kkkkkk",2292,"852224903864623109"
"[32853,20483838]",990450906922668033,"@leiarayane_ Que zika Leia, voce precisa mesmo de um banho com sal grosso pra tirar tudo essas coisas ruins!! Vai passar e voce vai viver muita coisa boa ainda ",2293,"990450906922668033"
"[32853,20483839]",850913727725674496,"RT @labohemianoche: #Panamericanos? VACUNAS CONTRA #DENGUE #PIURA!  #Trujillo Piura sin agua! Miles viviendas damnificados! ",2294,"850913727725674496"
"[32853,20483840]",840348520217481218,"O exercito foi para as ruas pra combater o mosquito aedes aegypti, mas se o mosquito voa, entao quem deveria ir e a aeronautica ou nao?",2295,"840348520217481218"
"[32853,20483841]",858153792121917440,"Dengue fever #TeamBieber",2296,"858153792121917440"
"[32853,20483844]",717923003871264768,"Paciente do Amapa descobre infeccao por zika virus apos exame na Guiana Francesa https://t.co/QixhQlN6Ve",2297,"717923003871264768"
"[32853,20483845]",1000068314754793472,"Inundou? Chama o Exercito falta agua? chama o Exercito Dengue? Chama o Exercito Greve da policia? Chama o Exercito Greve dos caminhoneiros? Chama o Exercito Politicos saqueando o pais? Chama...ai nao...ai e ditadura",2298,"1000068314754793472"
"[32853,20483846]",842048528658620418,"RT @RegiandoCom: . @JaimeRdzNL admite que no hay dinero para combatir al Dengue https://t.co/tUJglN25R4 #Monterrey #Mty #Mtyfollow ",2299,"842048528658620418"
"[32853,20483847]",985615021991395328,"saudades da nossa infancia, com certeza foi top d+  foi zika demaiss https://t.co/ETAgf0542Y",2300,"985615021991395328"
"[32853,20483848]",714087727365558276,"Feriado ta tao parado que ja ta tendo foco de dengue.",2301,"714087727365558276"
"[32853,20483849]",701966070597472256,"RT @thaiscsouzza: ""Ela e zika ne?! E divina, obra prima, se Deus fez outra igual, ta com ele la em cima..""  @ https://t.co/8fNZctbRVU",2302,"701966070597472256"
"[32853,20483850]",714666005906268161,"Voce sabia que o mosquito Aedes Egypt recebeu esses nome por causa das dez pragas do egito. E Zika veio com a Dilma.",2303,"714666005906268161"
"[32853,20483851]",857668804247269377,"RT @plantaoIemense: Sabado e dia de mutirao contra o aedes aegypti nos bairros Capitolio e Bom Jesus https://t.co/xO1OTtdqH0 https://t.co/B",2304,"857668804247269377"
"[32853,20483852]",844699556591886340,"RT @GabrielFGanem: DAMASSA E fumaca  E uma raca  E uma praga  E o enxame E a zika Porra!",2305,"844699556591886340"
"[32853,20483853]",702625909904310272,"Culpada ate que se prove o contrario: Diretora-geral da OMS diz que zika e a possivel causa da microcefalia: D... https://t.co/AQNgzSCqro",2306,"702625909904310272"
"[32853,20483854]",701252132801007616,"Militares encontram 64,2 mil focos de 'Aedes' no Pais - https://t.co/h0WYh4GfOL",2307,"701252132801007616"
"[32853,20483855]",705156468387901440,"Foi massa a nossa 1a. Blitz da Saude na Justica do Trabalho focada no combate ao aedes aegypti! https://t.co/Cjw2iWP1Dq",2308,"705156468387901440"
"[32853,20483856]",850479843682770948,"RT @galizarebelde: Em 1981 agentes da CIA introducem em Cuba o Dengue Hemorragico, causando 158 mortes, 101 de criancas. https://t.co/CJ7O0",2309,"850479843682770948"
"[32853,20483857]",849983946267996160,"AVISE A POPULACAO Q SIFILIS TAMBEM CAUSA MICROCEFALIA https://t.co/6ineHs8HCW",2310,"849983946267996160"
"[32853,20483858]",714834572538544128,"Com Dengue, Isabella Lacerda comunica que esta fora do PAN - https://t.co/2Ff9NGnOl2 https://t.co/htdr0oENpn",2311,"714834572538544128"
"[32853,20483859]",841100746644951045,"suspeits de dengue eh o meu Pau",2312,"841100746644951045"
"[32853,20483860]",846370128304451584,"@DPetry eu merecia uma dessas, mesmo que fosse na base da dengue. De verdade.",2313,"846370128304451584"
"[32853,20483861]",699514469777408000,"Governo estuda multar quem impedir visita de agentes contra a dengue: Este tipo de punicao ja existe em alguma... https://t.co/xvoIMYdZqk",2314,"699514469777408000"
"[32853,20483862]",985210631191228423,"RT @baozinq: namore alguem que te olha como o @Azazel_28 olha pra mim. te amo dms zika https://t.co/RDBi0WSv1m",2315,"985210631191228423"
"[32853,20483863]",982064892927725568,"Minha patroa e doente Ta querendo q eu va trabalhar mesmo eu estando c chikungunya",2316,"982064892927725568"
"[32853,20483864]",703439288231264258,"Dengue aumentou onde governo menos investiu, aponta pesquisa:  https://t.co/v3trdxiqbQ",2317,"703439288231264258"
"[32853,20483865]",851411587135045632,"Teatro de fantoches no combate dengue nas escolas municipais em Miranorte TO https://t.co/iFhJF1SdbB https://t.co/GpqBIDlOf0",2318,"851411587135045632"
"[32853,20483866]",844994361540665345,"RT @VEJA: Estudo: contagio de dengue ocorre a ate 200 metros de casa https://t.co/q0xFi26ym0",2319,"844994361540665345"
"[32853,20483867]",706791444980195328,"#missaoBETA USP testa saliva do Aedes aegypti para tratar inflamacoes intestinais: Substancias an... https://t.co/RNjv2hrVM5 #missaoBETA",2320,"706791444980195328"
"[32853,20483868]",992894548161515520,"Eu FALEI DESDE A CONTRATACAO ESSE ANDRE E ZIKA",2321,"992894548161515520"
"[32853,20483869]",703142444339073024,"Ginecologista em Sete Lagoas, Exames preventivos do cancer de colo de utero, deteccao do virus ZICA  - Fale c/ Ginecologista G002465",2322,"703142444339073024"
"[32853,20483870]",848349616638533632,"RT @ivonpedr0: meu curious cat ta mais parado que agua com dengue",2323,"848349616638533632"
"[32853,20483871]",708287422057082880,"O moco veio aqui pra dar uma olhada se tinha foco de dengue passou pelo portao passou o olho no quintal ""tudo bem ta tudo bem""",2324,"708287422057082880"
"[32853,20483872]",854828232964624384,"Minas registra quase 8 mil casos provaveis de Chikungunya e 11 obitos suspeitos https://t.co/QPqG7mLbdD https://t.co/DPh4VqSl80",2325,"854828232964624384"
"[32853,20483873]",991146486179168256,"oi tudo bem, vc e zika assim mesmo ou fez curso com o Angelo zika?  Angelo zika me ensinou https://t.co/tdysqyZIkZ",2326,"991146486179168256"
"[32853,20483874]",990763135790436357,"RT @usponline: Em teste com camundongos, virus zika elimina tumor cerebral comum em criancas https://t.co/QaHtgufTMn https://t.co/xNmtyibfSN",2327,"990763135790436357"
"[32853,20483875]",714617990998728704,"Suspeita de dengue deixa Fumagalli como duvida do Guarani para ""final"": Com dor de cabeca e febre, meia deixa ... https://t.co/jRhinwxkui",2328,"714617990998728704"
"[32853,20483876]",703082747766677505,"RT Porque agora e zika chikungunya e dengue daqui a pouco e cancer e aids aaaaaaaaaaaaaaaa",2329,"703082747766677505"
"[32853,20483877]",997983234850947072,"Nem que costuma acertar hj nao ta acertando, que diabo de zika e essa meu amigo",2330,"997983234850947072"
"[32853,20483878]",845034105851006976,"Zika Fears Prompt Feds to Ship Blood to Puerto Rico #Democraticdebate #PuertoRico #PuertoRico #PuertoRico https://t.co/vxGyTaO0Vk",2331,"845034105851006976"
"[32853,20483879]",707237209003307009,"Mutirao contra Aedes e realizado em rodovias da regiao de Itapetininga https://t.co/CTtpMWYF67",2332,"707237209003307009"
"[32853,20483880]",703748345991438336,"RT @l4rrysucks: ''zika virus e transmitido pela saliva'' ta mas quem eh qe vai bja um mosquito na boca",2333,"703748345991438336"
"[32853,20483881]",705879220531159040,"RT @AmorxLaPetisa: Por que hablaba de dengue jajajajaa #KCA #VotaLaliEsposito",2334,"705879220531159040"
"[32853,20483882]",707815965455740932,"MEU DEUS,  IGUALZINHO, E JUSTIN BIEBER DISFARCADO DE AEDES AEGYPTI https://t.co/Py9OtVygDE",2335,"707815965455740932"
"[32853,20483883]",997330301067067393,"RT @SinceroPaulo: Fui tomar vacina contra febre amarela e ouvi as pessoas no posto de saude dizendo que esse mosquito, Aedes aegypti, trans",2336,"997330301067067393"
"[32853,20483884]",855886827265421313,"Meu tio veio do acre p ca vou pedir p ele comprar acai pra mim so nao se pode alguem com dengue tomar",2337,"855886827265421313"
"[32853,20483885]",855487218651209728,"RT @fsgfvl: #Zika RNA now found in a second mosquito species https://t.co/RpGZ6jq1BD @UF_IFAS https://t.co/AGv4GbSbL4",2338,"855487218651209728"
"[32853,20483886]",995274702284378112,"@_sarahlimam operacao contra o mosquito da dengue?",2339,"995274702284378112"
"[32853,20483887]",983403859052847106,"KK chorei essa familia e zika as mina dos meus primo chama no problema",2340,"983403859052847106"
"[32853,20483888]",849023772975931393,"Cris do Barreto pede aprovacao de projeto de Lei que incentiva plantio de citronela para combater dengue; projeto e aprovado com 13 votos",2341,"849023772975931393"
"[32853,20483889]",997273212718321665,"@pjmwishess @BTS_twt finge uma dengue, pronto",2342,"997273212718321665"
"[32853,20483890]",993303514347601920,"Mas a parte boa e que ate nisso mozao ta juntinho, pq completara provavel uma semana de tbm gripe alergia macumba vudu e zika",2343,"993303514347601920"
"[32853,20483891]",981526622368092160,"@celotrnd valeu celo vc e zika, aparece mais vezes aqui em sp!!!",2344,"981526622368092160"
"[32853,20483892]",981971227601334272,"DF teve mais de 600 casos de dengue em 2018 - Destak Jornal https://t.co/vhdYL9P1Bc",2345,"981971227601334272"
"[32853,20483893]",840531235520815104,"RT @g1: Chikungunya pode levar a danos irreversiveis nos olhos, indica estudo https://t.co/t6D7Su9WuY #G1 https://t.co/1A3VH15K3X",2346,"840531235520815104"
"[32853,20483894]",706657164690132994,"RT @bttlborn: se o aedes aegypti nao eliminar a raca humana ninguem elimina",2347,"706657164690132994"
